Source,Target,weight
7856,7378,120.0
7856,7419,402.0
7856,7448,160.0
7856,7534,160.0
7856,7759,110.0
7856,7785,124.0
7856,7794,135.0
7856,7805,110.0
7857,7300,108.0
7857,7343,278.3333
7857,7351,490.0
7857,7355,137.0
7857,7358,308.4
7857,7360,246.0
7857,7361,122.0
7857,7362,431.0
7857,7363,120.0
7857,7367,122.0
7857,7368,296.0
7857,7369,124.0
7857,7384,183.33333
7857,7406,120.0
7857,7408,120.0
7857,7411,120.0
7857,7413,137.0
7857,7419,137.0
7857,7421,316.0
7857,7437,124.0
7857,7448,137.0
7857,7454,150.0
7857,7461,299.0
7857,7468,364.0
7857,7481,293.3333
7857,7506,120.0
7857,7568,215.0
7857,7642,128.0
7857,7647,150.0
7857,7658,281.0
7857,7659,297.0
7857,7666,171.5
7857,7689,297.0
7857,7718,728.0
7857,7721,242.0
7857,7723,150.0
7857,7735,300.0
7857,7736,833.0
7857,7741,124.0
7857,7744,459.0
7857,7745,137.0
7857,7759,124.0
7857,7763,120.0
7857,7780,360.0
7857,7784,480.0
7857,7794,497.0
7857,7805,360.0
7857,7816,137.0
7857,7829,137.0
7857,7842,150.0
7857,7844,137.0
7857,7846,137.0
7857,7847,137.0
7857,7848,437.0
7857,7851,137.0
7857,7854,124.0
7857,7855,137.0
7857,7856,137.0
7857,9839,245.0
7858,7352,160.0
7858,7355,160.0
7858,7370,160.0
7858,7371,160.0
7858,7374,160.0
7858,7382,160.0
7858,7394,160.0
7858,7400,160.0
7858,7408,160.0
7858,7411,160.0
7858,7425,160.0
7858,7430,160.0
7858,7445,160.0
7858,7450,160.0
7858,7454,160.0
7858,7460,160.0
7858,7491,160.0
7858,7500,150.0
7858,7501,160.0
7858,7502,150.0
7858,7506,150.0
7858,7507,160.0
7858,7511,160.0
7858,7514,160.0
7858,7642,160.0
7858,7645,160.0
7858,7646,160.0
7858,7647,160.0
7858,7655,160.0
7858,7658,150.0
7858,7659,160.0
7858,7718,128.0
7858,7721,150.0
7858,7732,160.0
7858,7736,160.0
7858,7739,160.0
7858,7741,160.0
7858,7744,160.0
7858,7745,160.0
7858,7751,160.0
7858,7752,160.0
7858,7755,160.0
7858,7756,160.0
7858,7757,160.0
7858,7765,160.0
7858,7790,160.0
7858,7821,160.0
7858,7832,160.0
7858,7834,160.0
7858,7840,160.0
7858,7842,160.0
7858,7844,160.0
7858,7845,160.0
7858,7846,160.0
7858,7847,160.0
7858,7848,160.0
7858,7851,160.0
7858,7853,160.0
7858,7854,160.0
7858,7855,160.0
7859,7351,240.0
7859,7352,160.0
7859,7358,116.0
7859,7362,120.0
7859,7363,120.0
7859,7419,140.0
7859,7445,160.0
7859,7448,144.0
7859,7658,144.0
7859,7718,150.0
7859,7736,460.0
7859,7744,120.0
7859,7794,240.0
7859,7844,284.0
7859,7846,160.0
7859,7847,300.0
7859,7848,588.0
7859,7851,410.0
7859,7852,124.0
7859,7853,160.0
7859,7854,124.0
7859,7855,120.0
7859,7856,120.0
7860,7352,160.0
7860,7363,120.0
7860,7419,140.0
7860,7445,160.0
7860,7718,300.0
7860,7736,300.0
7860,7794,240.0
7860,7844,160.0
7860,7848,110.0
7860,7851,110.0
7860,7853,160.0
7860,7855,160.0
7860,7856,110.0
7861,7351,486.0
7861,7358,554.6
7861,7368,124.0
7861,7419,137.0
7861,7420,240.0
7861,7421,606.6667
7861,7448,478.0
7861,7454,150.0
7861,7461,120.0
7861,7506,122.0
7861,7534,126.5
7861,7736,120.0
7861,7744,175.0
7861,7794,429.46667
7861,7795,441.3333
7861,7844,300.0
7861,7845,137.0
7861,7846,128.5
7861,7847,122.0
7861,7848,378.8
7861,7851,290.0
7861,7852,278.0
7861,7854,124.0
7861,7855,132.8
7861,7856,120.0
7862,7445,160.0
7862,7853,160.0
7862,7854,160.0
7862,7855,160.0
7863,7658,150.0
7863,7853,160.0
7863,7854,160.0
7863,7855,160.0
7865,7343,137.0
7865,7351,122.0
7865,7352,160.0
7865,7358,143.33333
7865,7361,124.0
7865,7363,120.0
7865,7368,124.0
7865,7408,160.0
7865,7411,160.0
7865,7419,137.0
7865,7421,274.0
7865,7437,160.0
7865,7445,160.0
7865,7448,360.0
7865,7450,128.0
7865,7454,310.0
7865,7461,122.0
7865,7491,160.0
7865,7501,160.0
7865,7507,160.0
7865,7534,128.0
7865,7646,160.0
7865,7647,160.0
7865,7658,294.0
7865,7718,578.0
7865,7721,150.0
7865,7730,274.0
7865,7732,160.0
7865,7736,460.0
7865,7741,160.0
7865,7744,280.0
7865,7745,160.0
7865,7752,160.0
7865,7757,160.0
7865,7759,160.0
7865,7780,240.0
7865,7790,160.0
7865,7794,364.0
7865,7795,300.0
7865,7844,160.0
7865,7846,160.0
7865,7847,160.0
7865,7848,599.0
7865,7851,160.0
7865,7853,160.0
7865,7854,160.0
7865,7855,120.0
7865,7856,120.0
7866,7351,160.0
7866,7352,160.0
7866,7370,160.0
7866,7371,160.0
7866,7411,160.0
7866,7425,160.0
7866,7430,160.0
7866,7445,160.0
7866,7450,160.0
7866,7454,160.0
7866,7460,160.0
7866,7491,160.0
7866,7514,160.0
7866,7658,150.0
7866,7736,160.0
7866,7745,160.0
7866,7752,160.0
7866,7790,160.0
7866,7834,160.0
7866,7842,160.0
7866,7844,160.0
7866,7846,160.0
7866,7847,160.0
7866,7848,160.0
7866,7851,160.0
7866,7853,160.0
7866,7854,160.0
7866,7855,160.0
7867,7352,160.0
7867,7363,120.0
7867,7445,160.0
7867,7752,160.0
7867,7790,160.0
7867,7844,160.0
7867,7853,160.0
7867,7854,160.0
7867,7861,135.0
7869,7358,240.0
7869,7360,120.0
7869,7361,124.0
7869,7363,240.0
7869,7368,124.0
7869,7408,400.0
7869,7419,644.0
7869,7448,160.0
7869,7454,150.0
7869,7642,150.0
7869,7647,150.0
7869,7718,728.0
7869,7794,240.0
7869,7844,110.0
7869,7848,439.0
7869,7851,410.0
7869,7855,120.0
7869,7856,120.0
7870,7256,270.0
7870,7292,200.0
7870,7343,137.0
7870,7351,422.0
7870,7355,137.0
7870,7358,158.0
7870,7360,246.0
7870,7361,137.0
7870,7362,457.0
7870,7363,240.0
7870,7367,289.0
7870,7368,296.0
7870,7369,124.0
7870,7406,175.0
7870,7408,603.0
7870,7413,124.0
7870,7419,637.0
7870,7420,120.0
7870,7421,274.0
7870,7422,124.0
7870,7425,128.0
7870,7428,128.0
7870,7437,128.0
7870,7448,396.0
7870,7450,128.0
7870,7454,150.0
7870,7461,597.0
7870,7481,128.0
7870,7534,160.0
7870,7718,428.0
7870,7725,120.0
7870,7735,110.0
7870,7736,300.0
7870,7744,158.0
7870,7759,110.0
7870,7763,274.0
7870,7780,364.0
7870,7784,274.0
7870,7785,437.0
7870,7794,404.0
7870,7795,310.0
7870,7796,160.0
7870,7805,270.0
7870,7837,110.0
7870,7844,110.0
7870,7847,300.0
7870,7848,410.0
7870,7849,110.0
7870,7850,110.0
7870,7851,410.0
7870,7852,110.0
7870,7856,110.0
7871,7352,160.0
7871,7371,160.0
7871,7408,160.0
7871,7430,160.0
7871,7437,160.0
7871,7439,160.0
7871,7445,160.0
7871,7450,160.0
7871,7454,160.0
7871,7460,160.0
7871,7491,160.0
7871,7501,160.0
7871,7502,150.0
7871,7503,160.0
7871,7507,160.0
7871,7511,160.0
7871,7514,160.0
7871,7659,160.0
7871,7736,160.0
7871,7741,160.0
7871,7744,160.0
7871,7745,160.0
7871,7752,160.0
7871,7755,160.0
7871,7757,160.0
7871,7759,160.0
7871,7784,160.0
7871,7790,160.0
7871,7823,160.0
7871,7834,160.0
7871,7840,160.0
7871,7842,160.0
7871,7844,160.0
7871,7846,160.0
7871,7853,160.0
7871,7854,160.0
7871,7855,160.0
7872,7256,235.0
7872,7292,1350.0
7872,7300,245.0
7872,7309,120.0
7872,7337,270.0
7872,7343,269.8333
7872,7351,888.3333
7872,7355,124.0
7872,7358,699.5
7872,7360,248.0
7872,7361,137.0
7872,7362,500.0
7872,7363,295.0
7872,7367,124.0
7872,7368,420.0
7872,7369,124.0
7872,7384,360.0
7872,7406,175.0
7872,7408,144.0
7872,7411,150.0
7872,7413,150.0
7872,7419,437.0
7872,7420,240.0
7872,7421,511.1667
7872,7425,128.0
7872,7428,128.0
7872,7436,160.0
7872,7448,536.0
7872,7452,144.0
7872,7454,150.0
7872,7461,621.0
7872,7468,240.0
7872,7474,160.0
7872,7481,288.0
7872,7500,150.0
7872,7504,120.0
7872,7506,300.0
7872,7509,160.0
7872,7534,320.0
7872,7642,150.0
7872,7658,280.0
7872,7674,215.0
7872,7689,297.0
7872,7704,274.0
7872,7718,256.5
7872,7721,443.3333
7872,7725,120.0
7872,7729,120.0
7872,7732,300.0
7872,7735,150.0
7872,7736,616.0
7872,7744,478.0
7872,7745,437.0
7872,7752,450.0
7872,7759,360.0
7872,7763,381.0
7872,7780,484.0
7872,7784,248.0
7872,7785,409.59998
7872,7787,240.0
7872,7794,614.0
7872,7795,437.0
7872,7805,584.0
7872,7808,360.0
7872,7840,244.0
7872,7842,437.0
7872,7844,156.0
7872,7846,156.0
7872,7847,316.0
7872,7848,872.0
7872,7851,560.8
7872,7852,265.0
7872,7854,150.0
7872,7855,156.0
7872,7856,120.0
7872,7857,1274.5
7872,7859,414.0
7872,7860,132.8
7872,7861,268.0
7872,7864,240.0
7872,7865,122.0
7872,7867,136.0
7872,7869,131.33333
7872,7870,292.8
7872,8047,430.0
7872,8723,832.0
7873,7363,120.0
7873,7378,120.0
7874,7343,120.0
7874,7351,261.0
7874,7355,137.0
7874,7358,366.6667
7874,7360,248.0
7874,7361,137.0
7874,7362,427.0
7874,7363,505.0
7874,7367,429.0
7874,7368,289.0
7874,7369,124.0
7874,7408,470.0
7874,7412,137.0
7874,7413,150.0
7874,7419,585.0
7874,7437,137.0
7874,7445,137.0
7874,7448,144.0
7874,7450,128.0
7874,7454,150.0
7874,7468,120.0
7874,7502,150.0
7874,7736,300.0
7874,7785,137.0
7874,7794,537.0
7874,7795,310.0
7874,7805,110.0
7874,7842,150.0
7874,7848,376.6667
7874,7851,230.0
7874,7855,124.0
7874,7856,124.0
7874,7857,137.0
7874,7859,250.0
7874,7860,110.0
7874,7861,514.3333
7874,7867,120.0
7874,7869,132.66667
7874,7870,261.0
7874,7872,137.0
7875,7352,160.0
7875,7355,137.0
7875,7361,124.0
7875,7363,120.0
7875,7368,300.0
7875,7371,160.0
7875,7374,160.0
7875,7408,128.0
7875,7411,137.0
7875,7412,160.0
7875,7413,137.0
7875,7414,160.0
7875,7419,272.0
7875,7421,350.0
7875,7425,288.0
7875,7428,128.0
7875,7430,160.0
7875,7437,160.0
7875,7445,160.0
7875,7448,160.0
7875,7450,160.0
7875,7454,160.0
7875,7460,160.0
7875,7461,160.0
7875,7481,160.0
7875,7482,160.0
7875,7497,160.0
7875,7500,160.0
7875,7501,160.0
7875,7511,160.0
7875,7514,160.0
7875,7534,160.0
7875,7642,160.0
7875,7645,160.0
7875,7647,160.0
7875,7655,160.0
7875,7659,160.0
7875,7718,428.0
7875,7736,300.0
7875,7739,160.0
7875,7741,160.0
7875,7744,160.0
7875,7752,160.0
7875,7757,160.0
7875,7790,160.0
7875,7795,310.0
7875,7840,160.0
7875,7842,160.0
7875,7844,160.0
7875,7846,160.0
7875,7847,160.0
7875,7848,300.0
7875,7851,160.0
7875,7853,160.0
7875,7854,160.0
7875,7855,160.0
7875,7872,122.0
7876,7351,120.0
7876,7358,120.0
7876,7362,390.0
7876,7363,240.0
7876,7367,270.0
7876,7368,274.0
7876,7406,120.0
7876,7419,274.0
7876,7420,360.0
7876,7448,240.0
7876,7461,274.0
7876,7736,274.0
7876,7744,274.0
7876,7759,110.0
7876,7780,240.0
7876,7794,220.0
7876,7795,274.0
7876,7805,110.0
7876,7844,274.0
7876,7848,384.0
7876,7851,384.0
7876,7855,274.0
7876,7872,124.0
7877,7352,160.0
7877,7445,160.0
7877,7853,160.0
7877,7855,160.0
7878,7351,244.0
7878,7352,150.0
7878,7358,244.0
7878,7363,240.0
7878,7384,150.0
7878,7413,150.0
7878,7445,124.0
7878,7448,122.0
7878,7461,240.0
7878,7506,240.0
7878,7718,120.0
7878,7794,241.33334
7880,7445,160.0
7880,7794,160.0
7882,7351,490.0
7882,7358,601.0
7882,7360,363.33334
7882,7361,131.33333
7882,7362,364.0
7882,7363,120.0
7882,7368,240.0
7882,7384,455.0
7882,7408,252.0
7882,7411,124.0
7882,7413,150.0
7882,7419,137.0
7882,7421,300.0
7882,7425,128.0
7882,7428,128.0
7882,7430,128.0
7882,7437,265.0
7882,7445,284.0
7882,7448,494.66666
7882,7452,144.0
7882,7454,310.0
7882,7461,543.0
7882,7474,160.0
7882,7481,304.0
7882,7506,360.0
7882,7534,667.0
7882,7645,160.0
7882,7647,160.0
7882,7721,244.0
7882,7729,320.0
7882,7736,723.6667
7882,7744,637.0
7882,7745,160.0
7882,7752,320.0
7882,7780,240.0
7882,7784,137.0
7882,7785,248.0
7882,7794,731.6667
7882,7795,160.0
7882,7805,110.0
7882,7808,240.0
7882,7816,320.0
7882,7832,320.0
7882,7842,240.0
7882,7844,150.0
7882,7857,385.0
7882,7858,150.0
7882,7861,122.0
7882,7866,150.0
7882,7870,300.0
7882,7872,1006.0
7882,7874,150.0
7882,7875,300.0
7882,7878,120.0
7882,7880,240.0
7883,7445,160.0
7884,7256,215.0
7884,7292,430.0
7884,7351,281.0
7884,7355,460.0
7884,7358,360.0
7884,7361,137.0
7884,7362,180.0
7884,7363,517.6667
7884,7368,320.0
7884,7384,150.0
7884,7408,150.0
7884,7413,310.0
7884,7419,150.0
7884,7421,544.0
7884,7448,714.0
7884,7461,335.0
7884,7502,150.0
7884,7506,427.0
7884,7534,160.0
7884,7547,215.0
7884,7674,215.0
7884,7689,120.0
7884,7721,284.0
7884,7723,430.0
7884,7736,895.4166
7884,7744,291.0
7884,7784,337.5
7884,7785,300.0
7884,7794,648.6
7884,7795,160.0
7884,7816,150.0
7884,7842,310.0
7884,7857,456.0
7884,7870,144.0
7884,7872,618.25
7884,7874,128.0
7884,7882,620.0
7885,7884,300.75
7886,7885,120.0
7887,7794,200.0
7888,7885,240.0
7888,7886,120.0
7889,7300,124.0
7889,7343,120.0
7889,7351,274.0
7889,7358,312.0
7889,7360,150.0
7889,7362,274.0
7889,7363,274.0
7889,7368,150.0
7889,7403,124.0
7889,7406,297.0
7889,7408,660.0
7889,7410,150.0
7889,7411,310.0
7889,7412,160.0
7889,7413,160.0
7889,7414,160.0
7889,7419,569.0
7889,7421,137.0
7889,7425,160.0
7889,7428,261.0
7889,7430,200.0
7889,7436,150.0
7889,7437,160.0
7889,7439,160.0
7889,7444,150.0
7889,7445,160.0
7889,7446,150.0
7889,7448,297.0
7889,7450,160.0
7889,7454,160.0
7889,7460,160.0
7889,7461,160.0
7889,7468,120.0
7889,7481,160.0
7889,7491,160.0
7889,7501,160.0
7889,7507,160.0
7889,7511,160.0
7889,7514,160.0
7889,7534,160.0
7889,7703,150.0
7889,7704,696.0
7889,7723,646.0
7889,7736,300.0
7889,7739,160.0
7889,7744,160.0
7889,7763,137.0
7889,7780,287.0
7889,7784,310.0
7889,7794,274.0
7889,7795,434.0
7889,7805,160.0
7889,7842,300.0
7889,7844,160.0
7889,7848,385.0
7889,7853,160.0
7889,7858,160.0
7889,7859,160.0
7889,7861,261.0
7889,7865,160.0
7889,7866,160.0
7889,7872,561.0
7889,7875,160.0
7889,7882,300.0
7889,10291,160.0
7890,7358,248.0
7890,7362,240.0
7890,7363,240.0
7890,7367,240.0
7890,7368,124.0
7890,7647,300.0
7890,7816,300.0
7891,7358,240.0
7891,7419,124.0
7891,7448,160.0
7891,7450,128.0
7892,7358,240.0
7892,7362,240.0
7892,7445,160.0
7892,7816,400.0
7892,7893,160.0
7893,7355,124.0
7893,7358,240.0
7893,7360,274.0
7893,7361,248.0
7893,7362,240.0
7893,7368,248.0
7893,7419,292.0
7893,7445,160.0
7893,7645,300.0
7893,7646,300.0
7893,7647,300.0
7893,7690,175.0
7893,7776,300.0
7893,7816,400.0
7894,7292,645.0
7894,7300,108.0
7894,7343,150.0
7894,7351,262.66666
7894,7358,828.0
7894,7360,602.1667
7894,7361,385.5
7894,7362,424.93335
7894,7363,607.6667
7894,7364,120.0
7894,7365,240.0
7894,7367,383.8
7894,7368,766.3334
7894,7369,383.0
7894,7370,124.0
7894,7384,268.3333
7894,7408,128.0
7894,7419,137.0
7894,7421,612.0
7894,7448,252.5
7894,7452,128.0
7894,7454,150.0
7894,7461,611.3333
7894,7468,240.0
7894,7481,249.33334
7894,7501,240.0
7894,7506,240.0
7894,7534,491.3333
7894,7645,450.0
7894,7646,400.0
7894,7647,450.0
7894,7689,274.6667
7894,7690,299.0
7894,7718,135.0
7894,7721,264.8
7894,7722,130.0
7894,7723,475.0
7894,7725,316.0
7894,7729,251.33333
7894,7730,240.0
7894,7736,1140.0
7894,7744,483.0
7894,7745,350.0
7894,7752,300.0
7894,7780,240.0
7894,7785,382.0
7894,7794,600.1333
7894,7813,300.0
7894,7816,650.0
7894,7820,270.0
7894,7823,300.0
7894,7829,350.0
7894,7831,240.0
7894,7832,420.0
7894,7834,450.0
7894,7837,433.33337
7894,7840,375.0
7894,7841,270.0
7894,7842,120.0
7894,7847,150.0
7894,7848,435.0
7894,7851,120.0
7894,7856,600.0
7894,7857,641.3333
7894,7861,120.0
7894,7865,120.0
7894,7870,120.0
7894,7872,679.3334
7894,7874,200.0
7894,7876,630.0
7894,7878,240.0
7894,7882,120.0
7894,7884,519.0
7894,7889,514.0
7894,7890,120.0
7894,7891,127.5
7894,7892,120.0
7894,7893,420.0
7897,7351,274.0
7897,7352,160.0
7897,7358,493.33337
7897,7360,274.0
7897,7361,297.0
7897,7362,335.0
7897,7363,720.0
7897,7367,297.0
7897,7368,175.0
7897,7369,160.0
7897,7370,160.0
7897,7371,160.0
7897,7376,160.0
7897,7403,252.0
7897,7404,150.0
7897,7405,160.0
7897,7406,540.0
7897,7408,690.0
7897,7411,297.0
7897,7412,297.0
7897,7413,492.0
7897,7414,160.0
7897,7415,120.0
7897,7419,813.6667
7897,7421,150.0
7897,7422,124.0
7897,7423,128.0
7897,7425,472.6667
7897,7428,425.0
7897,7430,648.0
7897,7436,484.0
7897,7437,288.0
7897,7439,160.0
7897,7445,320.0
7897,7446,280.0
7897,7448,160.0
7897,7449,160.0
7897,7450,304.0
7897,7451,160.0
7897,7452,144.0
7897,7453,310.0
7897,7454,377.5
7897,7455,160.0
7897,7456,160.0
7897,7457,310.0
7897,7460,160.0
7897,7461,160.0
7897,7468,160.0
7897,7481,160.0
7897,7534,160.0
7897,7669,160.0
7897,7742,160.0
7897,7745,150.0
7897,7790,160.0
7897,7794,124.0
7897,7795,310.0
7899,7896,120.0
7900,7896,120.0
7900,7898,120.0
7900,7899,120.0
7901,7292,400.0
7901,7358,150.0
7901,7362,160.0
7901,7419,150.0
7901,7448,150.0
7901,7534,150.0
7901,7795,150.0
7901,7895,420.0
7901,7896,120.0
7901,7899,120.0
7901,7900,120.0
7902,7900,420.0
7902,7901,120.0
7903,7292,600.0
7903,7351,705.3334
7903,7352,160.0
7903,7358,400.0
7903,7363,150.0
7903,7370,160.0
7903,7371,160.0
7903,7376,160.0
7903,7406,120.0
7903,7412,160.0
7903,7419,274.0
7903,7421,137.0
7903,7445,160.0
7903,7448,504.0
7903,7449,160.0
7903,7450,160.0
7903,7454,160.0
7903,7468,264.0
7903,7600,354.5
7903,7645,160.0
7903,7647,160.0
7903,7736,700.0
7903,7744,760.0
7903,7752,160.0
7903,7759,160.0
7903,7772,160.0
7903,7779,160.0
7903,7780,284.0
7903,7782,160.0
7903,7783,160.0
7903,7784,160.0
7903,7790,160.0
7903,7792,160.0
7903,7793,160.0
7903,7794,124.0
7903,7795,734.0
7903,7796,160.0
7903,7805,160.0
7903,7808,160.0
7903,7857,240.0
7903,7858,160.0
7903,7865,160.0
7903,7871,160.0
7903,7872,240.0
7903,7897,160.0
7903,7900,300.0
7903,7901,300.0
7905,7256,200.0
7905,7292,600.0
7905,7300,228.0
7905,7323,150.0
7905,7343,150.0
7905,7351,1217.5
7905,7355,261.0
7905,7358,769.0
7905,7360,316.0
7905,7361,137.0
7905,7362,137.0
7905,7363,487.0
7905,7367,124.0
7905,7371,160.0
7905,7384,300.0
7905,7408,297.0
7905,7411,150.0
7905,7412,137.0
7905,7413,137.0
7905,7419,398.0
7905,7421,1027.0
7905,7437,137.0
7905,7445,160.0
7905,7448,1081.0
7905,7450,144.0
7905,7453,150.0
7905,7454,310.0
7905,7461,485.0
7905,7468,399.3333
7905,7481,310.0
7905,7506,274.0
7905,7534,300.0
7905,7600,691.0
7905,7609,400.0
7905,7613,272.5
7905,7640,137.0
7905,7645,240.0
7905,7658,262.0
7905,7659,122.0
7905,7663,120.0
7905,7666,200.0
7905,7669,350.0
7905,7670,310.0
7905,7673,310.0
7905,7735,484.0
7905,7736,557.0
7905,7738,120.0
7905,7744,780.3334
7905,7745,360.0
7905,7752,360.0
7905,7757,360.0
7905,7759,244.0
7905,7763,120.0
7905,7772,160.0
7905,7780,244.0
7905,7784,280.0
7905,7785,364.0
7905,7790,160.0
7905,7794,416.0
7905,7795,740.5
7905,7805,160.0
7905,7842,158.0
7905,7857,542.3333
7905,7865,398.0
7905,7870,248.0
7905,7872,453.0
7905,7875,160.0
7905,7882,137.0
7905,7894,274.0
7905,7895,300.0
7905,7897,559.6666
7905,7899,287.0
7905,7900,331.0
7905,7901,312.0
7905,7902,300.0
7905,7903,748.3333
7905,7904,379.0
7906,7900,120.0
7906,7901,120.0
7908,7858,150.0
7909,7361,124.0
7909,7363,122.0
7909,7367,124.0
7909,7368,124.0
7909,7461,120.0
7909,7534,160.0
7909,7730,120.0
7909,7878,120.0
7909,7894,131.33333
7910,7858,150.0
7913,7352,150.0
7913,7363,120.0
7913,7376,150.0
7913,7413,150.0
7913,7450,150.0
7913,7736,150.0
7913,7744,150.0
7913,7752,150.0
7913,7756,150.0
7913,7790,150.0
7913,7858,150.0
7913,7865,150.0
7913,7866,150.0
7913,7871,150.0
7913,7882,240.0
7913,7884,150.0
7913,7894,240.0
7914,7413,150.0
7914,7858,150.0
7915,7413,128.0
7915,7859,256.0
7915,7865,256.0
7915,7872,256.0
7915,7884,128.0
7915,7894,240.0
7917,7351,250.5
7917,7352,150.0
7917,7358,389.3333
7917,7362,120.0
7917,7363,303.0
7917,7368,278.0
7917,7376,150.0
7917,7413,150.0
7917,7419,137.0
7917,7421,410.0
7917,7445,160.0
7917,7448,256.0
7917,7450,150.0
7917,7454,288.0
7917,7461,135.0
7917,7497,150.0
7917,7506,240.0
7917,7721,415.0
7917,7723,370.0
7917,7736,706.0
7917,7744,438.0
7917,7752,150.0
7917,7756,150.0
7917,7785,128.0
7917,7790,150.0
7917,7794,277.0
7917,7840,120.0
7917,7842,120.0
7917,7844,150.0
7917,7848,150.0
7917,7854,150.0
7917,7857,150.0
7917,7858,150.0
7917,7861,291.3333
7917,7863,150.0
7917,7865,150.0
7917,7866,150.0
7917,7869,150.0
7917,7871,150.0
7917,7872,400.0
7917,7874,150.0
7917,7875,150.0
7917,7877,150.0
7917,7882,376.0
7917,7884,481.0
7917,7894,270.5
7917,7905,124.0
7917,7911,240.0
7917,7913,233.33333
7917,7915,240.0
7917,7916,240.0
7918,7363,248.0
7918,7894,240.0
7918,7917,128.0
7919,7917,240.0
7920,7376,150.0
7920,7413,150.0
7920,7790,150.0
7920,7917,240.0
7921,7363,120.0
7921,7376,150.0
7921,7413,150.0
7921,7736,150.0
7921,7744,150.0
7921,7752,150.0
7921,7790,150.0
7921,7858,150.0
7921,7865,150.0
7921,7866,150.0
7921,7871,150.0
7921,7917,255.1
7922,7256,1160.0
7922,7300,108.0
7922,7342,150.0
7922,7343,150.0
7922,7346,137.0
7922,7351,549.6666
7922,7355,137.0
7922,7358,652.0
7922,7360,120.0
7922,7362,120.0
7922,7363,240.0
7922,7367,120.0
7922,7384,120.0
7922,7408,137.0
7922,7411,137.0
7922,7412,137.0
7922,7413,137.0
7922,7418,120.0
7922,7419,137.0
7922,7420,120.0
7922,7421,453.0
7922,7422,124.0
7922,7437,137.0
7922,7448,259.66666
7922,7454,150.0
7922,7461,507.0
7922,7468,120.0
7922,7481,128.0
7922,7506,240.0
7922,7534,513.0
7922,7645,124.0
7922,7647,274.0
7922,7658,160.0
7922,7659,287.0
7922,7689,320.0
7922,7690,150.0
7922,7725,150.0
7922,7729,124.0
7922,7732,137.0
7922,7735,124.0
7922,7736,268.3333
7922,7741,124.0
7922,7744,548.0
7922,7745,272.0
7922,7751,137.0
